gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GENE_2077,393.3607975723298,0.12575907765424502,0.2032105672299943,0.6188609153967398,0.5360079884156045,0.9995555508712928
GENE_2078,333.91058214262165,0.29954522463135747,0.2671084325771968,1.1214367953163968,0.2621019811659633,0.9995555508712928
GENE_2079,400.14513339399133,-0.03584528842570212,0.20101589426062544,-0.1783206674156185,0.858471148678602,0.9995555508712928
GENE_2080,391.1793472315467,-0.10941239762270785,0.18234151882917987,-0.600041056613151,0.5484788736899446,0.9995555508712928
GENE_2081,364.2896803651721,-0.007164990959848135,0.21201501708571094,-0.03379473330868614,0.973040835759218,0.9995555508712928
GENE_2082,349.1859529622385,0.04229032856118479,0.2248794251578083,0.18805779377774426,0.8508313464099384,0.9995555508712928
GENE_2083,362.0085599713269,-0.1653385039230698,0.2154493885695084,-0.7674122680080301,0.44283643675843853,0.9995555508712928
GENE_2084,387.9135441138743,0.16760220926391176,0.1871287068510481,0.8956520465741306,0.3704386290758477,0.9995555508712928
GENE_2085,359.65777622382467,-0.04524171205689365,0.2399212794512979,-0.18856898462846586,0.8504306433412905,0.9995555508712928
GENE_2086,368.2326350399643,0.1904029122940853,0.22021721302756952,0.8646141220134699,0.3872506188241658,0.9995555508712928
GENE_2087,399.0106928999979,0.12307835652172389,0.21649797718563496,0.5684965657493929,0.5696978369692063,0.9995555508712928
GENE_2088,383.6113530411679,-0.06076385229653123,0.19147985478186608,-0.3173380947345789,0.7509870745472401,0.9995555508712928
GENE_2089,385.4415680918443,0.03967559513647032,0.23073277831203484,0.17195474100699493,0.8634731103592318,0.9995555508712928
GENE_2090,325.58555273093174,-0.31465655346007726,0.2233915501757254,-1.4085427726006667,0.1589704108558586,0.9995555508712928
GENE_2091,316.42007428527285,0.196692807495338,0.22225381764825042,0.8849918061098663,0.3761610506932851,0.9995555508712928
GENE_2092,367.4542077891126,-0.12194461474527869,0.23046024964630465,-0.5291351325550993,0.5967117114208966,0.9995555508712928
GENE_2093,367.2287060683679,0.1671008019794653,0.21060168080926148,0.7934447689940604,0.42751873606901103,0.9995555508712928
GENE_2094,379.5588580037596,0.04014388152393143,0.20968574172620177,0.19144783614495597,0.8481747452685163,0.9995555508712928
GENE_2095,366.63297365691506,-0.30637074239651685,0.21783474545091222,-1.4064365249094557,0.1595945407877981,0.9995555508712928
GENE_2096,368.27306745401756,0.013303741747829022,0.24061918898267154,0.05528961262016017,0.9559077374373743,0.9995555508712928
GENE_2097,345.6690563903141,-0.005300894047983335,0.22424939161481933,-0.023638387644272344,0.9811410517857252,0.9995555508712928
GENE_2098,386.58429476235716,-0.06282487639771711,0.1984416632089474,-0.3165911602523015,0.7515538441134924,0.9995555508712928
GENE_2099,386.59983823918594,0.31696557210766607,0.20096351210029298,1.5772294621795873,0.11474273615079338,0.9995555508712928
GENE_2100,363.18128206130945,0.1446128700547024,0.21860077350950594,0.6615386932673131,0.5082669089951899,0.9995555508712928
GENE_2101,369.50872844909026,-0.15076961643417186,0.21802801872560598,-0.6915148672883159,0.48924204095580925,0.9995555508712928
GENE_2102,339.6661437619903,0.29484777133848694,0.24351058342107385,1.2108211774460815,0.22596394695459743,0.9995555508712928
GENE_2103,339.9002875283679,-0.14301238636026994,0.2234096158033882,-0.6401353220450821,0.5220846270148094,0.9995555508712928
GENE_2104,358.5333789176452,0.09417659000160616,0.18609608218333176,0.5060643345990944,0.6128114869468804,0.9995555508712928
GENE_2105,354.90721260582285,-0.22740361820025387,0.23312464646510447,-0.9754593589669767,0.32933245173698855,0.9995555508712928
GENE_2106,357.15403030844226,-0.2615276568676616,0.21899592965140863,-1.1942124097190014,0.23239488997393976,0.9995555508712928
GENE_2107,366.54748552378254,-0.0685358637471263,0.23591150951505557,-0.290515133780501,0.7714221747009338,0.9995555508712928
GENE_2108,354.1682830785869,-0.0881439990172777,0.20094454647051524,-0.43864837620866287,0.6609163384211493,0.9995555508712928
GENE_2109,357.8056201484074,0.05829688534856652,0.23066048851803722,0.2527389312452957,0.8004699615135611,0.9995555508712928
GENE_2110,390.9182544831898,0.13940194201505368,0.20613667442441425,0.6762597796064149,0.49887572407943004,0.9995555508712928
GENE_2111,358.08194773845906,-0.12504426818629913,0.22224142748490358,-0.5626505805034623,0.5736728422970993,0.9995555508712928
GENE_2112,363.17871792797865,-0.022647185964459263,0.2197068308986616,-0.10307911625608551,0.9179001795344993,0.9995555508712928
GENE_2113,371.70755795475867,-0.15396323718403837,0.20285706329698264,-0.7589740020964232,0.4478681088602623,0.9995555508712928
GENE_2114,399.5208321341122,0.08393761054442408,0.1999767515436501,0.4197368438905886,0.6746777065261917,0.9995555508712928
GENE_2115,403.63038227297795,0.24877271455057545,0.20435981203112952,1.217326988501441,0.22347982979217507,0.9995555508712928
GENE_2116,378.93251208442103,0.09005788802615969,0.21524252106069178,0.4184019383454728,0.675653269608359,0.9995555508712928
GENE_2117,394.8005744440768,-0.13684246745357387,0.19377258637473113,-0.7062013776754686,0.48006291375849686,0.9995555508712928
GENE_2118,395.7212078658805,0.23707969676626378,0.21886031751168616,1.0832466088952137,0.27869897671380417,0.9995555508712928
GENE_2119,372.814976224431,0.03687449210648433,0.22757927862181615,0.16202921605952167,0.871282846770744,0.9995555508712928
GENE_2120,388.46613426091835,-0.126841607358609,0.19911584761923853,-0.6370241689710366,0.5241091007514856,0.9995555508712928
GENE_2121,373.60738663977213,-0.10819635326613859,0.2146619133427095,-0.50403143986424,0.6142392837941189,0.9995555508712928
GENE_2122,377.70827373362596,0.10374301451177202,0.1955526039068655,0.5305120588482728,0.5957569504284758,0.9995555508712928
GENE_2123,345.9714833412686,0.4296014420722723,0.2066815035421068,2.0785674320622043,0.03765712700068256,0.9995555508712928
GENE_2124,390.28378718112333,-0.21290342710576257,0.19795997769004436,-1.0754872251961753,0.28215664861396217,0.9995555508712928
GENE_2125,388.88011092290174,-0.015346356351097684,0.19065538000212376,-0.08049264778642352,0.9358454434792425,0.9995555508712928
GENE_2126,371.0673532970788,-0.13000659497934694,0.24309916048261426,-0.5347883337863054,0.5927962310418844,0.9995555508712928
GENE_2127,354.77250456074114,-0.3129773927272687,0.2218297272525996,-1.410890220186217,0.158276986292595,0.9995555508712928
GENE_2128,342.329401004126,0.0062734326777562225,0.25895654359858694,0.02422581252660207,0.9806724887510977,0.9995555508712928
GENE_2129,401.5671069057928,-0.14413534047639284,0.22258030429915412,-0.6475655648429295,0.5172659754042769,0.9995555508712928
GENE_2130,352.7696643819516,-0.185202520390376,0.2648130527947403,-0.6993708143757122,0.48432032233429,0.9995555508712928
GENE_2131,371.1845562661256,-0.07136528914148624,0.18638911558821902,-0.3828833508666371,0.7018062565206657,0.9995555508712928
GENE_2132,367.4341236593634,-0.28041223176051217,0.23854732395400816,-1.175499381475248,0.23979498448735448,0.9995555508712928
GENE_2133,380.5961246595084,0.2729975187697583,0.19469728267085826,1.4021639902970244,0.16086628202855247,0.9995555508712928
GENE_2134,395.8939766835035,-0.022800634533736482,0.1876058557234201,-0.12153477004124305,0.9032674763001531,0.9995555508712928
GENE_2135,382.49301590762525,0.12663136057696991,0.2294844333933446,0.5518080625535031,0.5810798627760154,0.9995555508712928
GENE_2136,368.7718060863023,-0.15333497161051124,0.19895152486922765,-0.7707152368462593,0.4408757385355414,0.9995555508712928
GENE_2137,334.39629849387796,-0.16514944316100946,0.21618779130065974,-0.763916603094994,0.44491694253774194,0.9995555508712928
GENE_2138,346.4722432937013,0.16765230107916104,0.241888895389498,0.6930963110530618,0.4882491125499304,0.9995555508712928
GENE_2139,373.8973636826771,0.38661704877478825,0.22087830515756118,1.7503622571669006,0.08005582438448305,0.9995555508712928
GENE_2140,354.3952596526636,-0.08380509293178506,0.21842543072360834,-0.3836782770859247,0.7012169150052054,0.9995555508712928
GENE_2141,349.29831590536037,-0.17432450158674725,0.22734869180897802,-0.7667715182333993,0.44321737324815946,0.9995555508712928
GENE_2142,392.72804526807647,-0.001236283213383324,0.20132801729054425,-0.0061406416753173295,0.995100507605113,0.9995555508712928
GENE_2143,385.76181150426385,0.16519698476736533,0.2205742086970278,0.7489406206791545,0.4538929957095952,0.9995555508712928
GENE_2144,371.60905681106976,0.06150617828529923,0.2080514203756022,0.2956296966118283,0.7675128921805738,0.9995555508712928
GENE_2145,381.76228806675755,-0.022165484221923243,0.1792604550880174,-0.12364960365095538,0.901592715784148,0.9995555508712928
GENE_2146,393.8994453099918,0.012302488019093514,0.2065767252538651,0.05955408579536154,0.9525107876478758,0.9995555508712928
GENE_2147,413.52307493794467,-0.14205328661678093,0.2045506700436348,-0.6944650271078461,0.4873906258469308,0.9995555508712928
GENE_2148,331.22111733093254,0.2637624567523236,0.23402598714547385,1.1270648186107861,0.2597150766724091,0.9995555508712928
GENE_2149,358.2628614956441,0.23024060388218812,0.21285158206467192,1.0816955253460732,0.2793878421084979,0.9995555508712928
GENE_2150,365.62206861403814,-0.10428073850182148,0.2055429939813096,-0.5073427047156076,0.611914379564786,0.9995555508712928
GENE_2151,359.40097409065135,-0.24767019084687178,0.21371503215821547,-1.1588805351956664,0.24650488407876958,0.9995555508712928
GENE_2152,362.2934832356591,-0.1534571811700915,0.2156781683061412,-0.7115100354166072,0.4767682343045955,0.9995555508712928
GENE_2153,372.5813321635563,0.00023895722009734113,0.2235231567094909,0.0010690490578920625,0.9991470224244402,0.9995555508712928
GENE_2154,414.187034509113,-0.017801342248941966,0.21491320921633522,-0.08283037749914589,0.9339864143646986,0.9995555508712928
GENE_2155,387.91309094136733,0.14796713038251874,0.22105938130916192,0.6693546752290045,0.5032692570499118,0.9995555508712928
GENE_2156,390.2142899787243,-0.08303820923962121,0.23291425904909668,-0.3565183582088778,0.7214524062535005,0.9995555508712928
GENE_2157,329.45017005745075,-0.020580270134149176,0.20202494508011343,-0.10186994544652903,0.9188599058872962,0.9995555508712928
GENE_2158,394.9245914960952,-0.13658050351206688,0.19983442322663117,-0.6834683499807821,0.4943109429954138,0.9995555508712928
GENE_2159,376.4375202348955,-0.24406446289496728,0.2130983120273114,-1.1453139190688997,0.2520791421417984,0.9995555508712928
GENE_2160,321.2145984346061,0.20586599277038298,0.2327786177324568,0.8843853218812144,0.3764882437684446,0.9995555508712928
GENE_2161,371.8418718296995,0.40147992894476986,0.20878903418806025,1.9228975817913372,0.05449291352904914,0.9995555508712928
GENE_2162,314.54797162946505,-0.1390152809429914,0.22466434379734893,-0.6187687756468626,0.536068694819031,0.9995555508712928
GENE_2163,353.93005582819563,-0.04045181512391819,0.24333506077697808,-0.16623915598004663,0.8679687461191055,0.9995555508712928
GENE_2164,372.9228768654386,0.1329237495414207,0.21684313173212777,0.6129949723546007,0.5398796640825217,0.9995555508712928
GENE_2165,381.49840113088396,0.13157813729495413,0.23796257211421817,0.5529362711367852,0.5803070495212446,0.9995555508712928
GENE_2166,382.0474407500566,0.14112821539846962,0.21397500983843665,0.6595546625048854,0.5095396567020375,0.9995555508712928
GENE_2167,378.180990061776,0.306488170476805,0.21395760691397434,1.4324714830075393,0.15200893368071158,0.9995555508712928
GENE_2168,381.1351825205773,-0.22048017007108517,0.2000821316883619,-1.1019483259729272,0.2704841373272677,0.9995555508712928
GENE_2169,356.34245914299777,-0.06560689868798246,0.22370008377267608,-0.29328061742995215,0.769307667657253,0.9995555508712928
GENE_2170,372.39766573217094,-0.18267944256853114,0.20238431898089596,-0.9026363479562621,0.3667189288330691,0.9995555508712928
GENE_2171,376.9595308340433,0.0693082738151685,0.20770367432820594,0.3336882413820472,0.7386148235236387,0.9995555508712928
GENE_2172,378.8946357458828,-0.07699174285314343,0.2200432093728148,-0.3498937461991743,0.7264184405575416,0.9995555508712928
GENE_2173,354.9642321676199,0.009350918412805675,0.23462836886333352,0.03985416792567144,0.9682093907451003,0.9995555508712928
GENE_2174,365.3051484281802,-0.10604257771093646,0.24197525775302411,-0.4382372755613324,0.6612142899011367,0.9995555508712928
GENE_2175,356.2703041432745,-0.22209131938437365,0.23516046297087193,-0.9444245711145879,0.3449527302019715,0.9995555508712928
GENE_2176,371.01467508735465,0.0409258780289606,0.2028748853091083,0.20172964222064396,0.8401280878355073,0.9995555508712928
GENE_2177,379.67543668215376,0.0716332288784846,0.1956769888623714,0.36607896153219904,0.7143061557835249,0.9995555508712928
GENE_2178,366.7750440331661,-0.2165580831484038,0.19815245430600448,-1.092886201722113,0.27444376729473186,0.9995555508712928
GENE_2179,369.7387209632312,-0.0766222194603184,0.21461789729079223,-0.35701691437457644,0.7210791432338632,0.9995555508712928
GENE_2180,356.1906566889779,-0.021879362962937125,0.24602592737459283,-0.08893112687925839,0.9291366458783774,0.9995555508712928
GENE_2181,343.8918488111397,0.034472963778647545,0.21966866546246797,0.1569316393217562,0.8752987242192691,0.9995555508712928
GENE_2182,352.75527282907774,-0.0213393474692416,0.213625357897358,-0.09989145333343179,0.9204305016651078,0.9995555508712928
GENE_2183,355.72385429693827,0.19161594942082416,0.2147241254878383,0.8923820226790353,0.3721882035855668,0.9995555508712928
GENE_2184,380.33939928367676,0.06190139768156777,0.2377894840046291,0.2603201648747542,0.7946168193442467,0.9995555508712928
GENE_2185,349.90542044773173,0.18385202027714434,0.2232239668792839,0.8236213290509647,0.41015475288926684,0.9995555508712928
GENE_2186,376.0248077216563,0.1402260214945705,0.2112013940366149,0.6639445830090508,0.5067257803064005,0.9995555508712928
GENE_2187,358.22439700497756,-0.14082402459572058,0.24256136523595082,-0.5805707123174147,0.5615298160145077,0.9995555508712928
GENE_2188,377.69169784792075,-0.26019172786665506,0.230964427421981,-1.1265445972391006,0.2599350747176974,0.9995555508712928
GENE_2189,346.31115821216963,0.2449872290885526,0.2273661830304937,1.0775007339402607,0.2812566230627336,0.9995555508712928
GENE_2190,385.6722742707618,0.0791271734319729,0.2042272784171527,0.3874466430010808,0.6984255788173468,0.9995555508712928
GENE_2191,381.1144896966734,0.038039469027665404,0.22922954645304916,0.1659448775965565,0.8682003298662366,0.9995555508712928
GENE_2192,358.65886087634857,0.00045334277474705847,0.24263024043285905,0.0018684512447347142,0.9985091924666422,0.9995555508712928
GENE_2193,343.05759641722847,-0.08097868438058278,0.2182994569813434,-0.3709522941575777,0.7106730643203476,0.9995555508712928
GENE_2194,351.1241601876151,0.2788019690476557,0.22529459614808417,1.2374995841640233,0.2159016686188987,0.9995555508712928
GENE_2195,347.3935047870319,-0.04268793319355341,0.2179352038653556,-0.19587442706102134,0.8447084537788698,0.9995555508712928
GENE_2196,343.2604187955665,0.04532749861320617,0.23987191971940794,0.18896542232299787,0.8501199174942689,0.9995555508712928
GENE_2197,404.8551189244113,-0.15881160284672868,0.17573406746696904,-0.9037041316794133,0.3661523076969323,0.9995555508712928
GENE_2198,384.577381385403,0.042330843877327995,0.21373113952560002,0.19805651142498934,0.8430008496243114,0.9995555508712928
GENE_2199,398.1642357642091,0.09541094861476221,0.19018866921190022,0.5016647364436803,0.6159033737453601,0.9995555508712928
GENE_2200,371.6882600156347,0.047356812574368384,0.2214056643449424,0.21389160351646694,0.8306315881430396,0.9995555508712928
GENE_2201,386.3293029759607,0.15378071985347916,0.2461134550771803,0.6248367030776683,0.5320782389186872,0.9995555508712928
GENE_2202,359.6987258287135,-0.2638247973086179,0.21234349624709437,-1.242443502962846,0.21407297329249675,0.9995555508712928
GENE_2203,385.0395510938755,0.18537498116226078,0.21650807660277321,0.8562035378586258,0.3918852060342062,0.9995555508712928
GENE_2204,401.88328111998953,0.03944657549495713,0.19964365290118505,0.19758492154259205,0.8433698330902084,0.9995555508712928
GENE_2205,360.7231948105842,-0.043180338237298825,0.22309995587061668,-0.19354704965670447,0.8465305622852175,0.9995555508712928
GENE_2206,375.800147281501,-0.13863429192573434,0.20432910263538814,-0.6784852971880276,0.497464042974352,0.9995555508712928
GENE_2207,372.30255624471715,0.21556538401835643,0.2240571632420302,0.9620999431537888,0.3359994026750085,0.9995555508712928
GENE_2208,350.4108650365986,0.06764557873936274,0.223494419919667,0.30267233859206555,0.7621395801650342,0.9995555508712928
GENE_2209,363.40961833201953,-0.22911516294222273,0.22446257166017727,-1.0207276930297724,0.30738347028856694,0.9995555508712928
GENE_2210,382.4073408921077,-0.28469142927048247,0.22890256333063944,-1.2437232031310133,0.21360145322642965,0.9995555508712928
GENE_2211,422.51051474330006,-0.10708644788936718,0.18981056511018862,-0.5641753810026406,0.5726347807581325,0.9995555508712928
GENE_2212,402.09200208203873,-0.10743984016055494,0.20928638963433538,-0.5133627673938738,0.607697585057607,0.9995555508712928
GENE_2213,369.013686316902,-0.0850951672892428,0.2349959713192841,-0.3621133026728606,0.7172673631887674,0.9995555508712928
GENE_2214,362.14692941772324,-0.019019629218105707,0.2197104056895064,-0.08656681124600056,0.931015847622881,0.9995555508712928
GENE_2215,384.8476594234482,-0.23565572633833792,0.21270006017282744,-1.107925057223106,0.2678941830170102,0.9995555508712928
GENE_2216,339.00934606908186,-0.045128621053626666,0.21621950790620767,-0.20871669485624159,0.8346694065523343,0.9995555508712928
GENE_2217,364.7452391615927,-0.1336821872453994,0.2309535394946984,-0.5788271854931589,0.562705785733377,0.9995555508712928
GENE_2218,380.8399440051803,-0.09324676570920172,0.20628682163204015,-0.4520248311136845,0.6512510941116895,0.9995555508712928
GENE_2219,406.82913195119886,0.19354538142588232,0.18163801496976487,1.065555475587528,0.2866246353985189,0.9995555508712928
GENE_2220,356.1372480801103,0.2692087681235839,0.21112090947096418,1.2751402445081292,0.20225960709563318,0.9995555508712928
GENE_2221,397.414616829495,0.015004787682694913,0.23105857994910603,0.06493932268604755,0.9482223116779356,0.9995555508712928
GENE_2222,381.5441461626061,0.05735145317907887,0.2025838984744098,0.2830997606965464,0.7771003650295846,0.9995555508712928
GENE_2223,421.4331297826308,-0.21633729847326963,0.17729254170465522,-1.2202278583926986,0.22237850890259525,0.9995555508712928
GENE_2224,377.23272200893234,-0.02747237685416501,0.18950634078417491,-0.14496811420918504,0.8847360469790131,0.9995555508712928
GENE_2225,409.871515647726,-0.02469876415890159,0.19646636254769823,-0.1257149765416215,0.8999575463599373,0.9995555508712928
GENE_2226,409.18715926840326,0.0742476993619318,0.20905596733343806,0.35515704387193564,0.7224719436610958,0.9995555508712928
GENE_2227,366.7045683183796,0.4735139909375926,0.195090425956695,2.4271513510493867,0.015217905806067418,0.673358663985284
GENE_2228,376.01936642206454,0.06851708062990866,0.2117549777252304,0.32356774497558805,0.7462653110618869,0.9995555508712928
GENE_2229,369.71356619869175,-0.15930736350731084,0.22746993903148297,-0.7003446881183799,0.48371206997602223,0.9995555508712928
GENE_2230,411.5968511061776,0.0978279455477269,0.17912232131963807,0.5461516176599569,0.5849617206314897,0.9995555508712928
GENE_2231,378.3099684845687,0.12311595752478882,0.2133265384135112,0.5771244329954927,0.5638554001621741,0.9995555508712928
GENE_2232,362.5415230164852,0.10954632507098146,0.22340832893217152,0.4903412759702462,0.623892423710344,0.9995555508712928
GENE_2233,367.60669909737385,-0.05101820119917068,0.2314758013088958,-0.22040403753085533,0.8255565012303885,0.9995555508712928
GENE_2234,376.50952840578736,-0.11386749068247493,0.2124680936150573,-0.5359274832520327,0.5920086693205623,0.9995555508712928
GENE_2235,405.438304508703,0.1071051113284928,0.20500691237162427,0.5224463413913529,0.6013595975196075,0.9995555508712928
GENE_2236,374.3033664665894,-0.046495837389550376,0.25097915648899455,-0.18525776419042678,0.8530268638463185,0.9995555508712928
GENE_2237,396.96737798161934,0.029036894732979154,0.19625976093736616,0.1479513405819643,0.8823811700918398,0.9995555508712928
GENE_2238,355.56963513192636,-0.12489047541405526,0.22639546707612876,-0.5516474204497169,0.5811899404043395,0.9995555508712928
GENE_2239,358.91091376403364,0.11127329580238118,0.23280037371721796,0.47797730744858935,0.6326663564721853,0.9995555508712928
GENE_2240,391.6874099073226,-0.20717061133971493,0.19110617485141496,-1.0840602691189338,0.278338077357699,0.9995555508712928
GENE_2241,375.3515332773496,0.11986146297753772,0.221288939906055,0.5416513949066915,0.5880586792068188,0.9995555508712928
GENE_2242,363.2161758345712,0.0033682492202284984,0.24287329655774148,0.013868339039190008,0.988935021087213,0.9995555508712928
GENE_2243,364.8771834143954,0.09279959764114777,0.1971084180935421,0.4708048420190136,0.6377801064675093,0.9995555508712928
GENE_2244,385.896943743616,-0.11336469558374171,0.23685366072891126,-0.47862758479165857,0.6322035907287632,0.9995555508712928
GENE_2245,370.3072845310584,0.10147930961568075,0.20367895646056366,0.498231684701945,0.618320752414764,0.9995555508712928
GENE_2246,382.1260565632598,0.26111237915077845,0.21334768396751225,1.223881948446835,0.22099676426424486,0.9995555508712928
GENE_2247,362.5806396028713,0.05700928775421137,0.22033888742053317,0.25873457210213147,0.7958400429191779,0.9995555508712928
GENE_2248,415.14172235286964,-0.2911128646138723,0.20903510630861838,-1.3926505923080439,0.16372547609722654,0.9995555508712928
GENE_2249,373.86303905932203,0.17042132246212222,0.20606031575407938,0.8270458183006467,0.4082110923441854,0.9995555508712928
GENE_2250,353.34367867654635,-0.06380359956431206,0.24783977697383605,-0.25743890001582626,0.7968399766678625,0.9995555508712928
GENE_2251,323.01016889882527,0.2890560934617701,0.2220167011959888,1.301956528065883,0.19293124675488238,0.9995555508712928
GENE_2252,360.1363088210993,0.3623813807039294,0.2433743431147678,1.488987606771029,0.13649063225878666,0.9995555508712928
GENE_2253,387.95088132269035,0.14645547114149274,0.19503599180019804,0.7509150992578183,0.45270375263689167,0.9995555508712928
GENE_2254,358.2444654559321,-0.0805996998994141,0.21481421341041634,-0.3752065499754581,0.7075068592836207,0.9995555508712928
GENE_2255,363.0719686649107,0.2714279136243667,0.18243390264234724,1.4878150918937907,0.13679966450166609,0.9995555508712928
GENE_2256,405.0015342634782,-0.054868516841418344,0.18716068387071155,-0.29316262212057786,0.7693978527424022,0.9995555508712928
GENE_2257,391.48947951655254,0.0665948833002528,0.20910086068345754,0.3184821099376817,0.7501192629449686,0.9995555508712928
GENE_2258,375.68586572327547,-0.10622151576667405,0.216969637202731,-0.4895685734470917,0.6244392191991449,0.9995555508712928
GENE_2259,352.1806139435132,0.08787499157935123,0.21208381093528184,0.41434087397725333,0.6786244835512711,0.9995555508712928
GENE_2260,357.8388271391718,-0.08776628250767507,0.22445181192222874,-0.39102505680856603,0.6957787147911215,0.9995555508712928
GENE_2261,356.2850897671777,0.13529127880899783,0.20297460055710267,0.6665428996419503,0.5050641526143858,0.9995555508712928
GENE_2262,352.8918517489898,-0.0031590300708454703,0.23171358435838282,-0.01363333996836161,0.9891225054910614,0.9995555508712928
GENE_2263,333.4968364527315,-0.2220245725859317,0.23100121157542333,-0.9611402947704423,0.336481631608911,0.9995555508712928
GENE_2264,369.7196443904137,-0.15799995130831157,0.22146944540395894,-0.7134164761198576,0.47558808067473857,0.9995555508712928
GENE_2265,345.20659377574816,-0.07835522642102803,0.2173137397713133,-0.36056268924129664,0.7184263852530585,0.9995555508712928
GENE_2266,368.64295914448877,-0.1610542712782488,0.2358681943051598,-0.682814704003208,0.4947239371135703,0.9995555508712928
GENE_2267,365.2807159428359,0.21015950792375615,0.19362528081174313,1.0853929148233945,0.27774766909545134,0.9995555508712928
GENE_2268,346.0603196396849,-0.09118117816946855,0.27100059397910786,-0.33646117460723335,0.7365231248069162,0.9995555508712928
GENE_2269,350.06588756630606,-0.15923749647287777,0.2358745410563166,-0.6750940383805931,0.4996160210245755,0.9995555508712928
GENE_2270,374.8049504284591,0.30602026596792886,0.21461997956799664,1.425870352722564,0.1539057686160153,0.9995555508712928
GENE_2271,381.0089183964378,0.15316162318804963,0.202891977189575,0.7548924571075617,0.45031351197971325,0.9995555508712928
GENE_2272,361.9100898689171,-0.1049795635063544,0.22739522821464783,-0.46166124210513254,0.6443242692093956,0.9995555508712928
GENE_2273,397.58691952438386,0.09639707067361244,0.2190842934668634,0.4399999157775888,0.6599371683209345,0.9995555508712928
GENE_2274,396.53442787672697,0.13423114414112908,0.2184075657492514,0.6145901753936339,0.538825404245173,0.9995555508712928
GENE_2275,372.43273117857433,0.12266616129736425,0.2352259357850842,0.5214822969582702,0.602030834755286,0.9995555508712928
GENE_2276,348.8844739299673,0.0771302433393284,0.2430661332571108,0.3173220485543392,0.7509992488851956,0.9995555508712928
GENE_2277,352.7383986897697,-0.026022169572369004,0.20942083193670932,-0.12425778912115756,0.9011111676189116,0.9995555508712928
GENE_2278,411.1379579623428,-0.123867993042454,0.2000473191866088,-0.6191934665563152,0.5357889154118873,0.9995555508712928
GENE_2279,345.05379552711094,-0.1849089765796954,0.21867316044471258,-0.845595207951669,0.39777859975186436,0.9995555508712928
GENE_2280,395.2765099046081,0.27572726939847875,0.23928914284089514,1.1522765559898869,0.2492074475235153,0.9995555508712928
GENE_2281,362.13853464678044,-0.269217596990054,0.22258319467583124,-1.209514480112215,0.2264652514577271,0.9995555508712928
GENE_2282,374.93507467299247,0.18313282753105908,0.19694477575484576,0.9298689281254171,0.3524389525437944,0.9995555508712928
GENE_2283,372.70075320536887,0.031029425663509948,0.20462422169593814,0.15164101984768058,0.8794700783511247,0.9995555508712928
GENE_2284,349.0131876208847,0.07241231817980096,0.20890909387010614,0.3466211874186047,0.7288759263808189,0.9995555508712928
GENE_2285,383.6593213966443,-0.35114479715262253,0.2223458659938762,-1.5792728845351847,0.1142734785701568,0.9995555508712928
GENE_2286,351.18692678631146,0.4604889882173896,0.2124635755484645,2.167378511957447,0.030206004360597408,0.9995555508712928
GENE_2287,341.7488421722743,0.206241229491267,0.22883191211264975,0.9012782683463232,0.36744038532163814,0.9995555508712928
GENE_2288,368.60553946237286,0.04154746829217534,0.2332781590930012,0.1781026927412076,0.8586423273422289,0.9995555508712928
GENE_2289,410.9764673847206,-0.16291220823601762,0.1961772530987382,-0.8304337310402755,0.4062936010553807,0.9995555508712928
GENE_2290,343.3334453516787,0.024450393746264957,0.22366083828150954,0.10931906512614693,0.9129494254350732,0.9995555508712928
GENE_2291,385.85674934646914,-0.2914160891254353,0.22342369932043696,-1.3043204011562035,0.1921243622239207,0.9995555508712928
GENE_2292,367.7422039665596,-0.008345306889033335,0.2277887436381877,-0.03663616891574217,0.9707751042537567,0.9995555508712928
GENE_2293,373.556027034525,0.08901590718838609,0.2110394684240984,0.42179743842750056,0.6731728755863913,0.9995555508712928
GENE_2294,378.3818195762064,0.13082156913850151,0.19642016072359123,0.6660292337434641,0.5053924149626907,0.9995555508712928
GENE_2295,357.26885118725534,-0.17622191284730473,0.20742452808710976,-0.8495712366924069,0.39556350912038485,0.9995555508712928
GENE_2296,333.1957461590152,-0.2025824185481357,0.27109271909719646,-0.7472809274361316,0.4548940027399285,0.9995555508712928
GENE_2297,365.78231762182236,-0.16269993054760973,0.20213992115993323,-0.8048876719353295,0.42088450308645,0.9995555508712928
GENE_2298,390.0769663613874,0.03815268939326987,0.17696816918712233,0.21559068824929775,0.8293068148219601,0.9995555508712928
GENE_2299,339.4125780393912,-0.17629349516407927,0.22720512310721547,-0.7759221832374282,0.4377949337458903,0.9995555508712928
GENE_2300,375.79311676983605,0.03427046918915587,0.21535042612864597,0.15913815359103767,0.8735600290104326,0.9995555508712928
GENE_2301,391.05524780353613,0.026243889231953213,0.21767441019997913,0.12056488040023976,0.9040356872513776,0.9995555508712928
GENE_2302,390.94360647827546,-0.22061687845769287,0.19982882520371426,-1.1040293022429892,0.2695804269340343,0.9995555508712928
GENE_2303,297.51303666252676,-0.2977815014250013,0.24681366112366557,-1.2065033194244397,0.2276234799603264,0.9995555508712928
GENE_2304,356.04864214034046,0.06328727592834049,0.22198328820140026,0.2850992813068046,0.7755680806472381,0.9995555508712928
GENE_2305,392.92637525406184,-0.07730793822994943,0.2062243275919942,-0.3748730284765423,0.7077548989179931,0.9995555508712928
